id;name;object;capital;capital_currency;capital_share;capital_share_perc;source;source_link;source_date;parent
520;NV Personeel de Noord-Westhoek, Heerenveen/ Niederlande ;Personal- dienstleistungen ;1.815.121;EUR;1.815.121;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Mobility Logistics AG, Berlin 
521;NVO Nahverkehr Ostwestfalen GmbH, Münster/Westfalen ;Personenbeförde- rung mit Kfz im Linienverkehr ;150;EUR;150;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva (2007) Limited, Sunderland 
522;Omfesa Logistica S.A., Madrid/Spanien ;;2.000.00060.000;EUR;1.000.00030.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB US Holding Corporation, Tarrytown 
523;Omnibusverkehr Franken GmbH (OVF), Nürnberg ;Personenverkehr mit Kfz im Linien- und Gelegenheits- verkehr ;3.580.000;EUR;3.580.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva the Shires Limited, Sunderland 
524;ORN Omnibusverkehr Rhein-Nahe GmbH, Mainz1)3) ;Personenverkehr mit Kfz im Linien- und Gelegen- heitsverkehr ;3.580.000;EUR;3.580.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Czech Holding s.r.o., Rudna 
525;Oy Schenker East AB, Helsinki/Finnland ;Spedition, Trans- port, Lagerhaltung, Logistik und ver- wandte Dienst- leistungen ;16.820.000;EUR;16.820.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Services a.s., Kraluv Dvur 
526;Panturist Dionicko drustvo za prijevoz putnika i tutizam d.d., Osijek/Kroatien ;Handel mit Kraftwagen, Instandhaltung und Reparatur von Kraftwagen etc., Großhandel, Einzelhandel, Personenbeförder ung, Spedition ;23.768.800;HRK;23.695.117;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;RES December Ltd, Doncaster 
527;Pickerings Transport Services Limited, Sunderland/ Großbritannien ;Produktions- gesellschaft ;1.244.500;GBP;1.244.500;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Schenker Rail Aktiengesellschaft, Mainz 
528;PKV Planungsgesellschaft kombinierter Verkehr Duisburg mbH, Duisburg ;Planung, Errich- tung und Betrieb eine öffentl. Um- schlaganlage in Duisburg-Ruhrort- Hafen ;102.26;EUR;51.13;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Regio Aktiengesellschaft, Frankfurt/Main 
529;Precision National Plating Services, Inc., Tarrytown NY/USA ;Mantelgesellschaft ;5.542.000;USD;5.542.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;RBO Regionalbus Ostbayern GmbH, Regensburg 
530;Premier Buses Ltd, Sunderland/ Großbritannien ;Personenverkehr ;2.000.000;GBP;2.000.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Regio Aktiengesellschaft, Frankfurt/Main 
531;PROBO BUS a.s., Kraluv Dvur/Tschechien ;Personenverkehr ;10.000.000;CZK;10.000.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Regio Aktiengesellschaft, Frankfurt/Main 
532;PT REAL, spol. s.r.o., Kraluv Dvur ;Service- gesellschaft ;20.000.000;CZK;20.000.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Regio Aktiengesellschaft, Frankfurt/Main 
533;Ragnarök Vermögensverwaltung AG & Co. KG, München ;Anbieter von Nebendienst- leistungen: Verwaltung eigenen Vermögens, einschließlich Erwerb, Halten und Veräußern von Beteiligungen sowie von Immobilien ;100;EUR;;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Regio Aktiengesellschaft, Frankfurt/Main 
534;Rail Express Systems Ltd, Doncaster/ Großbritannien ;Schienen- personenverkehr ;11.762.000;GBP;11.762.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Oy Schenker East AB, Helsinki 
535;Rail Service Center Rotterdam B. V., Rotterdam/Niederlande ;;2.502.500;EUR;;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;BRN Busverkehr Rhein-Neckar GmbH, Mannheim 
536;RailLink B.V., Amsterdam/ Niederlande ;Betreiben, Betreuen, Entwickeln und Pflegen einer derzeit entstehenden IT- Lösung ;750;EUR;187.5;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;BVR Busverkehr Rheinland GmbH, Düsseldorf 
537;RBH Logistics GmbH, Gladbeck ;Erbringung, Vermarktung und Vertrieb von Logistikdienst- leistungen ;511.3;EUR;511.3;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;BVR Busverkehr Rheinland GmbH, Düsseldorf 
538;RBO Regionalbus Ostbayern GmbH, Regensburg ;Personenbeför- derung mit Kfz im Linien- und Gele- genheitsverkehr ;3.580.000;EUR;3.580.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Regio Aktiengesellschaft, Frankfurt/Main 
539;RDS bus s.r.o., Babylon ;Personenbeförde- rung im Straßen- verkehr und öffentlichen Linienverkehr ;2.072.000;CZK;2.072.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Italia s.r.l., Milano 
540;Regional Bus Stuttgart GmbH, RBS, Stuttgart ;Personenbeför- derung im Linien- und Gelegenheits- verkehr ;4.091.000;EUR;4.091.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Italia s.r.l., Milano 
541;Regionalbus Braunschweig GmbH – RBB, - Braunschweig ;Personenbeförde- rung mit Kfz im Linien- und Gele- genheitsverkehr ;3.580.000;EUR;3.580.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Italia s.r.l., Milano 
542;Regionalverkehr Allgäu GmbH (RVA), Oberstdorf ;Personenbeför- derung mit Kfz im Linienverkehr ;410;EUR;287;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Regio Aktiengesellschaft, Frankfurt/Main 
543;Regionalverkehr Kurhessen GmbH, (RKH), Kassel1)3) ;Personenbeför- derung mit Kfz im Linienverkehr ;4.602.000;EUR;4.602.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Italia s.r.l., Milano 
544;Regionalverkehr Oberbayern Gesellschaft mit beschränkter Haftung, München 1)3) ;Personenbeför- derung mit Kfz ;3.580.000;EUR;3.580.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;SAB Piemonte S.r.l. a socio unico, Grugliasco (TO) 
545;Regio-Verkehrsverbund Freiburg GmbH (RVF), Freiburg ;Die Gesellschaft nimmt für das Ver- bundgebiet Auf- gaben einer Ver- kehrskooperation nach § 9 ÖPNVG Baden-Württem- berg wahr ;62;EUR;15.5;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Italia s.r.l., Milano 
546;Rengaslinja Oy, Helsinki/Finnland ;Lagerung und Logistik ;84.5;EUR;84.5;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Regio Aktiengesellschaft, Frankfurt/Main 
547;Rheinpfalzbus GmbH, Ludwigshafen ;Personen- beförderung mit Kraftfahrzeugen (überwiegned Omnibussen) im Linienverkehr ;175;EUR;175;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Regio Aktiengesellschaft, Frankfurt/Main 
548;RIVIERA TRASPORTI LINEA S.P.A., Imperia/Italien ;;120;EUR;96;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Regio Aktiengesellschaft, Frankfurt/Main 
549;RMV Rhein-Mosel Verkehrsgesellschaft mbH, Koblenz1)3) ;Personenbeför- derung mit Kfz im Linien- und Gele- genheitsverkehr ;3.580.000;EUR;2.681.420;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker Sp.z o.o.,Warschau 
550;RVE Regionalverkehr Euregio Maas-Rhein GmbH, Aachen ;Personenbeförde- rung mit Kfz im Linienverkehr einschl. des nicht genehmigungspfl. Verkehrs, im Ge- legenheitsverkehr ;500;EUR;500;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker SA, Gennevilliers 
551;RVN Regionalverkehr Niederrhein GmbH, Wesel ;Personenbeförder ung mit Kfz im Linienverkehr einschl. des nicht genehmigungspfl. Verkehrs, im Gelegenheits- verkehr ;50;EUR;50;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker Aktiengesellschaft, Essen 
552;RVS Regionalbusverkehr Südwest GmbH, Karlsruhe1)3) ;Personenbeför- derung mit Kfz im Linien- und Gele- genheitsverkehr ;4.091.000;EUR;4.091.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker (Asia Pacific) Pte. Ltd., Singapur 
553;S.A.B. AUTOSERVIZI S.R.L., Bergamo/Italien ;Personenverkehr ;10.000.000;EUR;10.000.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Mobility Logistics AG, Berlin 
554;S.A.L. Servizi automobilistici Lecchesi S.R.L., Lecco/Italien ;Personenverkehr ;2.550.000;EUR;2.550.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker (Asia Pacific) Pte. Ltd., Singapur 
555;S.I.A. Societa Italiana Autoservizi S.P.A., Brescia/Italien ;Personenverkehr ;12.000.000;EUR;12.000.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker Holdings (NZ) Limited, Auckland 
556;Saarländische Nahverkehrs-Service GmbH, Völklingen ;Koordinierung von verbundbezog- enen Aufgaben des öffentlichen Personennah- verkehrs ;60;EUR;15;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker (Thai) Holdings Ltd, Bangkok 
557;Saar-Pfalz-Bus GmbH, Saarbrücken1)3) ;Personenbeförde- rung mit Kfz im Linien- und Gele- genheitsverkehr ;4.602.000;EUR;4.602.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Mobility Logistics AG, Berlin 
558;SAB Piemonte S.r.l. a socio unico, Grugliasco (TO)/Italien ;Personenverkehr, Management- gesellschaft ;7.500.000;EUR;7.500.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Danmark Holding ApS, Hvidovre 
559;SADEM-SOCIETA’ PER AZIONI, Torino/Italien ;Personenverkehr ;2.080.000;EUR;2.080.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker North & East AB, Göteborg 
560;SAIA TRASPORTI S.P.A., Brescia/Italien ;Personenverkehr ;5.700.000;EUR;5.700.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker AB, Göteborg 
561;S-Bahn Berlin GmbH, Berlin ;Erbringung und Vermarktung von Eisenbahnver- kehrsleistungen in Berlin und Umland ;76.694.000;EUR;76.694.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Mobility Logistics AG, Berlin 
562;S-Bahn Hamburg GmbH, Hamburg ;Erbringung und Vermarktung von Eisenbahnver- kehrsleistungen in Hamburg und Um- land ;10.226.000;EUR;10.226.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker Aktiengesellschaft, Essen 
